Gene ID	Gene Name	EBV-transformed lymphocyte	K-562 cell line	adrenal gland	amygdala	anterior cingulate cortex	aorta	atrium auricular region	blood	breast (mammary tissue)	caudate nucleus	cerebellar hemisphere	cerebellum	cerebral cortex	coronary artery	cortex of kidney	ectocervix	esophagogastric junction	esophagus mucosa	esophagus muscularis mucosa	fallopian tube	frontal cortex	heart left ventricle	hippocampal formation	hypothalamus	liver	lower leg skin	lung	minor salivary gland	nucleus accumbens	ovary	pancreas	pituitary gland	prostate gland	putamen	sigmoid colon	skeletal muscle tissue	spinal cord (cervical c-1)	spleen	stomach	subcutaneous adipose tissue	substantia nigra	suprapubic skin	terminal ileum of small intestine	testis	thyroid gland	tibial artery	tibial nerve	transformed fibroblast	transverse colon	urinary bladder	uterus	vagina	visceral (omentum) adipose tissue
ENSG00000189280	GJB5					0.6							0.6	0.8					54			0.6					51		2				0.6	3									53		3						5		24	
ENSG00000189283	FHIT	2	2	4	2	2	0.6	2	0.8	2	2	0.6	0.8	2	0.5	3	0.8	1	0.7	1	1	2	1	2	2	0.9	1	0.9	1	2	1	1	2	1	2	1	0.5	2	1	1	0.8	2	1	1	2	2	1	0.9		1	1	0.8	0.8	0.9
ENSG00000189292	FAM150B			37	0.9	0.9	4			3	1			0.5	3	7	0.7	0.8			8			0.6	0.5	0.6	3	8	2	3	22	13	1	1	0.7	0.7		1	3	4	4	0.8	3	1	12	3	10	10		1	0.9	8	0.9	5
ENSG00000189298	ZKSCAN3	2	7	2	0.8	0.8	1	1	0.7	2	0.8	1	2	1	1	1	2	2	1	2	2	0.8	0.9	0.8	0.9	0.9	2	2	2	0.8	2	1	2	2	0.7	2	0.6	1	2	2	2	0.9	2	2	2	2	1	2	1	2	2	3	2	1
ENSG00000189299	FOXR2																																												1									
ENSG00000189306	RRP7A	15	9	8	7	8	8	5	5	10	10	7	7	8	8	10	9	9	9	8	10	8	5	8	8	6	10	9	9	11	11	5	8	15	9	7	4	6	13	8	7	7	9	9	11	10	7	10	12	8	8	11	9	7
ENSG00000189308	LIN54	4	5	1	2	2	1	0.9	1	2	2	3	3	2	1	1	2	1	3	1	1	2	0.8	2	2	1	2	2	2	2	1	0.7	1	1	2	1	1	2	1	1	2	2	2	1	2	2	2	2	2	2	2	1	2	1
ENSG00000189319	FAM53B	4	3	10	6	5	3	5	7	4	6	9	10	7	4	5	5	5	6	5	7	5	6	7	7	1	8	6	4	6	10	3	9	5	7	7	12	10	12	5	5	9	7	8	11	9	3	15	3	7	5	12	4	5
ENSG00000189320	FAM180A			0.7			17	0.6		2					5	2	2	0.7	0.9	0.5	1		2			3	3	1	1		1					0.7					2		3	1		1	3	1	15	0.6	1	2	0.7	1
ENSG00000189325	C6orf222																																							0.9				3	1					3				
ENSG00000189326	SPANXN4																																												10									
ENSG00000189334	S100A14	0.5			0.6	0.6		1		10	0.6	0.6	0.7	0.5		9	1		1464	0.5	2		1	0.5	0.5	3	252	36	62	0.7	0.5	5	1	6	0.6	2			0.8	21			294	72	0.5	44			0.6	118	4	0.5	495	0.5
ENSG00000189337	KAZN		2	3	4	6	2	1	0.6	4	4	19	18	5	1	4	4	1	7	1	2	5		4	5	0.7	5	3	3	4	4	1	2	2	5	1		8	19	1	3	6	6	1	1	3	2	4	1	0.9	2	1	5	2
ENSG00000189339	SLC35E2B	16	19	17	16	18	14	8	11	19	15	27	31	20	14	10	22	16	12	15	20	18	6	17	12	9	14	15	15	14	23	11	38	21	13	17	7	10	24	16	14	10	15	20	9	22	12	15	12	18	19	24	16	12
ENSG00000189350	FAM179A							1			0.8	0.5	0.8	0.5							0.8		1		0.6			0.5		0.7			1				1		1						0.7			0.8						
ENSG00000189357	SPATA31D4																																												1									
ENSG00000189362	NEMP2	3	1	1	0.6	0.8	0.7	0.6	0.5	1	0.5	2	2	0.8	1	0.6	1	1	1	1	1	0.8		0.7	0.7	0.5	1	1	1	0.6	0.8		0.9	1	0.5	1		0.7	2	1	1	0.7	2	1	3	2	1	1	1	0.9	1	1	1	1
ENSG00000189366	ALG1L			0.5	0.6	0.8					0.5			0.8			0.7	0.6			1	0.7		0.6	0.8		2			0.6	1		0.8	0.7	0.5	0.6	0.6					0.6	2		0.9	0.6		0.5		0.5	2	0.7	0.6	
ENSG00000189369	GSPT2	7	3	5	4	5	3	2	0.6	4	4	6	6	5	4	3	2	4	1	4	4	6	3	4	7	3	1	3	2	6	4	2	6	3	4	3	2	2	4	2	3	3	1	3	12	3	3	4	8	3	4	4	2	3
ENSG00000189375	TBC1D28																																												10									
ENSG00000189376	C8orf76	3	4	3	2	2	1	2	1	2	2	2	3	2	1	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	1	5	3	2	2	1	1	3	2	2	2	2	2	2	3	1	2	3	2	2	2	2	2
ENSG00000189377	CXCL17									0.6									76		3							60	128			17		4						185											9		28	
ENSG00000189401	OTUD6A																																												5									
ENSG00000189403	HMGB1	49	55	23	34	33	36	20	13	45	30	40	33	25	35	24	55	35	29	33	48	30	15	32	37	16	27	34	32	33	39	14	27	37	31	37	22	41	38	27	41	34	28	38	24	39	44	45	28	30	36	51	40	36
ENSG00000189409	MMP23B			0.6			5	1		0.7			0.5		5	0.9	1	1	0.5	0.8	5		1			0.5		2			10		2	2		0.9			1	1			0.6	1	2		0.5			0.8	2	3	3	1
ENSG00000189410	SH2D5				5	12					12	0.5	0.7	18			0.8					12		6	4					19					9							1			7	0.5			1			0.5		
ENSG00000189420	ZFP92	0.6	1	0.8		0.5						1	1	0.5							1	0.5			0.6			0.9			1		0.7																			0.5		0.7
ENSG00000189430	NCR1								4																			0.5											2															
ENSG00000189431	RASSF10									0.9						2			4								3		2											2			3		0.5								0.7	
ENSG00000189433	GJB4																		1								17																19								1		0.8	
ENSG00000196071	OR2L13				1	2					1	0.9	0.6	2								3		2	3					1			0.5		2			3				2			0.6									
ENSG00000196072	BLOC1S2	18	9	11	17	20	5	5	6	7	13	14	12	16	6	7	6	4	14	4	5	19	4	17	21	6	10	10	8	13	6	4	13	7	13	4	10	15	14	6	7	17	11	6	9	8	4	9	13	5	6	5	9	7
ENSG00000196074	SYCP2				0.9	1	0.6	0.5		3	1	2	4	2	0.6	0.9	0.9	0.6		0.5	0.8	1	0.5	0.9	0.8		0.9	1	1	1		1	2	2	0.9	0.5		0.8	1	1	0.9	0.9	0.9	1	17	1	0.5	2		0.5	0.8	0.7	0.7	1
ENSG00000196081	ZNF724	1	0.5									0.5	0.7																																1									
ENSG00000196083	IL1RAP			0.7	1	1	1	0.7	6	1	0.8			0.9	1		1	0.5	3	0.5	2	1	0.5	1	1	8	2	3	2	0.8	0.8		0.5	0.9	0.7	0.5		0.7	1	0.8	1	0.8	3	0.6		0.7	1	1	2		1	1	2	1
ENSG00000196090	PTPRT				2	9					2		0.6	9								9		2	2					2					3							0.6			0.5									
ENSG00000196091	MYBPC1				5	5		1	0.5	3	5	0.7	1	5								5	0.5	4	7		1		9	7				16	4		1216	5				8	1	0.6	1			0.7		0.7				
ENSG00000196092	PAX5	33																																					6					0.8										
ENSG00000196104	SPOCK3				21	16					26	7	7	9						0.5		16		27	28					26	0.5			7	34			45				33									0.5			
ENSG00000196109	ZNF676						0.8	0.9		1					0.9	0.6	0.7	0.9		0.7	2		0.7								0.8	0.6	1	0.5		0.9			0.5						3	3		0.5			0.5	1	0.5	0.8
ENSG00000196110	ZNF699	1	2	0.6			1			0.9		0.9	1		0.8		0.9	0.8	0.5	0.8	1						0.7	0.8	0.8		1		0.7	0.6		0.8			0.5	0.5	0.9		0.7	0.7	0.5	0.9	0.9	1	1	0.5	1	1	0.7	0.6
ENSG00000196116	TDRD7	9	5	4	6	5	5	3	4	5	5	4	4	6	5	3	5	5	5	5	5	6	2	5	6	2	3	6	5	5	4	2	5	4	5	6	2	8	5	4	5	7	3	6	18	5	7	7	3	8	6	5	5	4
ENSG00000196118	CCDC189		1	0.9	0.5	0.8				0.5				0.9		0.9					0.9	0.7		0.7	1			0.5	0.8	0.5	0.6		4	1					0.5			0.6		0.5	5	1				0.5		0.5		
ENSG00000196119	OR8A1		0.9																																																			
ENSG00000196123	KIAA0895L	7	5	20	10	13	7	7	1	11	11	51	58	17	8	15	13	20	9	15	28	14	4	11	11	5	6	12	10	11	35	6	52	18	9	9	2	7	16	10	7	8	8	10	24	22	5	7	4	11	12	19	11	11
ENSG00000196126	HLA-DRB1	581		72	20	10	71	45	106	117	18	6	4	11	96	86	91	47	33	49	89	12	31	24	36	27	71	315	67	14	19	16	38	47	14	36	16	89	334	39	141	32	62	184	19	75	41	135		44	49	56	53	118
ENSG00000196131	VN1R2					0.5						0.9	0.7	0.5							0.5			0.5	0.5	0.5	0.5				0.6		0.5		0.5				0.6			0.5	0.5		1			0.5						
ENSG00000196132	MYT1			1	2	2					2	24	24	2								2		2	4					3			5		2			1				3			0.5									
ENSG00000196136	SERPINA3							0.7		1					0.5	2		0.5		0.5	1					22		0.7	3		1	10	2	3						0.8								0.7			0.5			
ENSG00000196139	AKR1C3		1	9	2	2	11	6	2	13	4	0.6	0.8	2	8	18	2	3	6	3	4	2	2	2	2	29	5	9	7	3	2	4	2	2	3	2	4	1	0.7	28	20	2	4	25	2	5	4	5	4	36	20	3	3	14
ENSG00000196141	SPATS2L	3	4	4	5	5	6	7		6	4	3	3	6	6	9	9	5	7	6	10	6	5	4	4	6	5	7	9	4	6	4	5	6	3	8	4	4	5	4	7	4	5	6	4	5	7	7	9	9	7	5	8	6
ENSG00000196150	ZNF250	1	1	1	1	1	2	1	0.8	2	1	4	4	2	2	2	2	2	1	2	2	1	0.8	1	1	0.6	2	1	2	1	3	0.8	3	2	0.9	2	0.6	1	1	1	1	1	2	1	2	3	2	2	0.8	1	2	2	2	1
ENSG00000196151	WDSUB1	7	8	7	3	5	4	3	2	6	5	7	7	4	4	6	6	4	5	4	6	4	3	4	4	2	4	6	6	5	7	3	8	5	4	5	2	4	6	4	5	4	4	4	5	8	5	5	4	4	5	5	5	4
ENSG00000196152	ZNF79	4	2	3	0.9	1	2	1	1	2	1	2	2	1	2	1	2	2	1	2	2	1	1	1	0.9	1	2	2	2	1	2	1	2	2	0.9	2	2	0.8	2	2	2	0.9	2	2	4	2	2	2	3	2	4	2	2	2
ENSG00000196154	S100A4	15	5	22	2	2	350	36	541	111	2	2	1	1	176	27	132	83	41	70	57	2	22	3	3	6	104	183	67	2	9	8	7	51	2	52	13	7	142	24	199	3	96	53	7	52	113	91	150	37	80	53	154	120
ENSG00000196155	PLEKHG4		6	2	0.6		1	0.5		6	0.6	0.6	0.8	0.6	1	1	3	1	3	1	3			0.5	0.9		4	3	3	0.7	11	2	2	2	0.7	1		2	5	1	3	0.9	4	3	30	3	1	6	9	3	1	4	4	2
ENSG00000196159	FAT4			0.5	0.6		5	2		2	0.5			0.5	4	0.6	2	2	0.6	3	2		1	0.5	0.5	0.5	0.9	3	0.9		2			1		5	0.5	0.5	1	0.9	2	0.6	0.9	0.9		3	6	2	8	1	2	2	1	2
ENSG00000196169	KIF19				3	0.7				0.5	3		0.5	2			1				1	1		3	3				0.7	2					2			2	8		0.5	3		2	0.6	1		34		0.9	0.7		0.7	
ENSG00000196172	ZNF681	1	2	0.5	0.6	0.8				0.5		1	2	0.8			0.5		0.8			0.8		0.5	0.8				0.5		0.7			0.6				0.5	0.6			0.5	0.5		1	0.6				0.5		0.6	0.7	
ENSG00000196177	ACADSB	7	3	11	6	6	5	8	0.7	8	6	13	13	6	4	11	5	6	4	6	7	7	7	5	6	51	7	5	5	7	7	4	8	10	5	6	10	4	3	7	6	5	6	5	5	5	6	8	4	6	8	7	6	5
ENSG00000196182	STK40	14	30	6	5	6	19	12	38	12	5	6	8	8	17	12	12	19	17	20	13	6	11	5	5	11	18	17	18	5	21	12	17	15	4	20	28	4	19	11	13	5	17	13	36	13	19	12	6	14	18	13	13	14
ENSG00000196184	OR10J1																																												6									
ENSG00000196187	TMEM63A	6	9	6	7	3	7	6	7	13	7	1	3	7	8	10	8	8	5	7	8	3	4	10	11	7	7	11	25	5	10	13	5	24	8	10	2	34	11	12	9	19	8	12	2	7	9	8	4	14	12	9	8	7
ENSG00000196188	CTSE																											19												135				1		4				2	2			
ENSG00000196189	SEMA4A	15	0.6		6	6	1	0.7	32	3	6	1	1	5	1	3	2	0.8	10	0.7	2	4		4	4		9	6	6	7	2	0.9	2	8	4	0.9	0.6	1	9	2	1	2	10	2	2	9	1	1		1	3	1	7	2
ENSG00000196196	HRCT1			0.8	1	0.9	20	2		10	1	0.5	0.8	1	16	4	2	6	0.7	7	4	1	2	1	1		3	3	3	1	1		0.5	2	1	5	1	1		1	13	1	3	5	2	3	20	7	3	13	3	3	2	7
ENSG00000196199	MPHOSPH8	22	9	15	16	19	21	14	8	21	16	28	28	19	20	10	25	22	13	22	22	21	10	16	21	8	15	18	18	17	29	11	25	21	15	22	7	15	23	16	19	16	14	20	15	22	24	26	15	17	22	24	19	16
ENSG00000196208	GREB1			0.8	2	2		0.9		3	2	1	2	2			15	1		1	14	2	0.7	2	2		0.8			2	74	1	3	20	2		0.7	1		0.9	0.5	1	0.8		7			3			0.6	17	7	
ENSG00000196209	SIRPB2			1	0.5		1	0.8	25	1	0.5				1	0.5	0.6	1		1	0.9			0.5	0.9			3	0.8					0.7		0.9		2	7		2	0.8	0.5	1		0.5		2		0.7	1	0.5	0.7	3
ENSG00000196214	ZNF766	4	4	2	1	1	2	1	1	3	1	2	2	1	2	2	3	2	2	2	2	1	1	1	1	0.8	3	2	3	1	3	1	3	3	1	2	1	1	3	2	2	1	2	2	6	3	3	3	2	2	3	3	3	2
ENSG00000196218	RYR1		1		3	3					3	5	6	3					0.9			3		2	6		1		1	3					2		191	2				2	1		3			2					0.5	
ENSG00000196220	SRGAP3			1	3	5				0.5	2	12	13	6		0.5			0.7		3	5		3	3		1		1	3	0.8		3	2	2			2		0.5		2	1		2	1		0.6			2	0.6	0.6	
ENSG00000196227	FAM217B	4	3	2	8	12	3	2	2	2	7	9	8	11	2	2	3	2	2	2	4	16	3	7	7	0.7	2	2	3	7	3	1	6	3	6	2	2	4	3	1	2	6	2	3	5	3	2	3	3	2	2	4	2	2
ENSG00000196228	SULT1C3																																											2										
ENSG00000196230	TUBB	402	583	73	63	90	104	60	41	85	43	76	67	72	100	41	118	97	93	103	99	71	59	54	110	65	72	97	93	47	184	40	41	63	39	110	38	52	109	68	102	59	80	76	51	70	83	102	232	87	73	139	110	90
ENSG00000196233	LCOR	3	2	1	1	1	1	1	1	2	1	3	4	1	1	1	2	2	2	2	2	1	1	1	1	1	1	2	3	1	3	2	3	2	0.9	2	1	2	2	2	2	1	2	3	2	3	1	3	2	3	3	2	2	2
ENSG00000196235	SUPT5H	23	17	17	15	16	17	11	10	18	17	25	25	19	16	15	20	18	14	16	20	16	9	15	15	13	19	18	18	17	22	13	43	25	17	17	13	13	22	17	15	14	18	20	51	24	20	20	15	17	18	20	17	13
ENSG00000196236	XPNPEP3	2	2	4	1	1	1	2	0.7	3	2	2	2	1	1	2	2	2	2	2	2	1	2	1	2	3	3	2	2	2	3	2	3	2	1	2	1	2	2	2	2	1	2	2	7	3	1	3	3	2	2	2	2	2
ENSG00000196242	OR2C3																																												1									
ENSG00000196247	ZNF107	6	2	2	0.7	0.6	0.8	0.6	0.9	3	0.7	0.9	1	0.7	0.9	0.6	1	0.7	1	0.7	1	0.5		0.7	0.7		2	1	2	0.8	1	0.6	1	2	0.7	0.8		1	4	0.9	1	0.8	2	2	1	2	0.7	1	0.9	1	1	1	2	1
ENSG00000196260	SFTA2															1			18									101				0.8								1					0.5	0.9							2	
ENSG00000196262	PPIA	246	262	104	118	137	88	47	49	91	100	91	76	112	104	108	87	79	165	86	86	134	37	113	118	67	141	110	106	100	79	58	74	80	100	76	24	98	132	75	92	100	147	90	57	95	86	83	133	109	89	78	107	92
ENSG00000196263	ZNF471			3	4	4	4	2		4	4	6	8	5	4	3	5	5	2	5	6	4	2	4	5	0.8	2	3	3	5	9	1	6	5	4	5	2	4	2	2	3	4	2	2	7	6	5	7	3	2	5	6	4	3
ENSG00000196267	ZNF836	1		2	0.6	0.8	1	0.6	0.7	2	0.7	2	2	1	1	1	2	1	1	1	2	0.8	0.5	0.7	0.8		2	1	2	0.8	3	0.8	2	2	0.6	1		0.7	2	1	1	0.7	1	1	0.7	2	2	2	0.7	1	2	2	2	1
ENSG00000196268	ZNF493	2	1	2	1	1	2	1	0.6	2	2	7	10	2	2	1	2	2	1	2	2	2	1	1	2	0.6	1	2	2	2	4	2	3	2	1	2	0.7	1	2	2	1	1	1	2	2	4	2	2	0.7	1	2	2	2	1
ENSG00000196275	GTF2IRD2	1	0.6	2	1	0.8	2	1	0.8	4	1	1	2	1	2	2	4	3	1	3	4	0.8	1	1	1	1	3	2	3	1	5	2	4	5	0.9	3	1	1	3	3	3	1	2	3	2	5	2	3	0.7	3	4	3	3	2
ENSG00000196277	GRM7				1	2					0.9			2								2		1	2					1					0.7										0.6									
ENSG00000196284	SUPT3H	0.6	3	2	1	2	1	0.6		2	1	2	2	1	2	1	2	1	0.8	1	2	2	0.5	1	2		0.9	1	2	2	3	1	2	2	1	2	0.5	2	1	1	1	2	0.8	1	5	2	2	2	2	0.9	2	2	1	1
ENSG00000196290	NIF3L1	12	15	11	6	7	6	5	3	8	7	9	9	9	7	8	7	6	8	7	9	9	5	6	6	5	9	7	9	7	7	5	6	7	7	7	6	6	10	9	7	6	8	9	10	8	6	8	10	9	8	8	7	6
ENSG00000196296	ATP2A1	0.9	1						0.7	0.6	0.6	0.7	0.9	0.6		0.7	0.5		0.5		0.6				0.5	0.5	1	0.6	4	0.5	0.7		2	1	0.5		521	0.7	0.7		0.6	0.5	0.7	0.8	6	1	0.5	0.8		0.6	0.5	0.6	0.5	
ENSG00000196305	IARS	38	61	17	6	11	13	11	3	14	8	13	15	13	13	10	14	12	14	13	16	12	10	7	9	8	14	15	15	9	13	10	17	14	6	13	16	5	12	16	12	6	15	13	15	16	12	15	49	12	13	19	13	12
ENSG00000196312	MFSD14C	3	4	1	1	1	3	1	1	3	1	2	3	2	2	1	3	2	3	2	2	1	0.9	1	1	0.7	2	2	3	2	3	1	2	3	1	2	0.9	1	2	2	2	1	3	2	4	3	2	3	2	2	2	3	4	1
ENSG00000196313	POM121	10	15	5	3	4	5	3	2	6	3	7	8	5	5	5	6	6	5	5	6	4	2	3	3	4	6	5	6	3	7	5	8	7	3	6	4	2	8	6	5	3	6	7	7	7	5	6	5	6	7	6	6	6
ENSG00000196323	ZBTB44	6	4	5	4	4	4	4	3	7	4	6	7	4	4	5	6	4	4	4	6	4	3	4	4	2	5	5	6	4	7	3	4	5	3	5	10	3	5	4	6	3	6	4	12	6	4	7	5	3	7	6	5	5
ENSG00000196329	GIMAP5	3		3	2	1	2	5	9	9	2	0.5	0.7	1	3	4	4	4	2	4	5	1	3	2	2	2	3	14	3	1	1	1	2	3	2	2	2	3	23	3	10	3	2	7	0.8	8	2	5		3	3	6	4	10
ENSG00000196335	STK31											0.9	1																						0.6										26									
ENSG00000196337	CGB7																		0.7								1							1									1		0.6								0.5	
ENSG00000196338	NLGN3	0.7		7	15	14	1	0.6	2	0.5	12	10	13	15	0.8		1	1		1	2	12		13	11		0.5	0.6	0.5	14	3		1	2	11	2		9	1	0.5	0.5	11	0.5	0.8	3		0.6	7		0.7	0.6	1	1	0.5
ENSG00000196341	OR8D1																																												0.7									
ENSG00000196344	ADH7																		77																					0.7														
ENSG00000196345	ZKSCAN7	1		2	0.8	0.8	1	1	0.5	1	0.8	2	2	0.8	1	0.9	1	1	0.6	1	2	0.8	0.7	0.7	0.9	0.7		1	1	0.8	3	1	3	2	0.7	1		0.8	1	1	0.9	0.7	0.5	1	3	2	0.7	2	2	0.8	2	2	1	1
ENSG00000196350	ZNF729																																												1									
ENSG00000196352	CD55	14	30	41	4	5	21	13	115	15	4	4	4	4	11	5	14	8	20	8	14	3	11	5	10	4	34	75	19	3	24	4	13	5	4	8	18	7	19	7	15	7	39	12	11	9	10	14	16	9	20	10	19	20
ENSG00000196353	CPNE4				3	6	0.9	0.5			2			5								7	2	4	1					1			2	12	2										2									
ENSG00000196357	ZNF565	0.6	0.5	0.6	1	1	1	0.7		1	1	1	1	1	0.9	0.7	1	0.8	0.7	0.8	1	1	0.5	1	1	0.5	0.8	0.8	0.8	1	1	0.6	1	1	0.9	0.8	0.6	1	0.6	0.8	0.9	1	0.7	0.7	3	1	0.9	1	1	0.6	0.9	1	1	0.9
ENSG00000196358	NTNG2			0.9	5	5		1	10		1	2	3	5								4		5	2			1		1			0.9	1	1			4	2			3			1									
ENSG00000196361	ELAVL3				25	33					23	87	80	32								30		31	26					23			5		23			35				27			0.8									
ENSG00000196363	WDR5	16	23	10	8	9	10	7	4	12	8	18	17	10	10	10	11	13	13	13	14	9	7	8	9	11	15	11	11	9	14	10	19	14	7	12	10	6	14	11	10	7	15	12	34	12	8	14	17	12	11	13	11	11
ENSG00000196365	LONP1	32	46	87	11	12	11	13	4	13	13	15	15	14	12	15	13	14	10	14	13	13	17	11	13	16	14	13	14	13	13	9	22	15	12	14	14	9	16	14	13	12	14	13	15	14	11	14	24	13	15	14	12	13
ENSG00000196367	TRRAP	10	13	6	3	3	5	4	2	5	4	8	9	4	5	4	6	5	4	5	6	3	2	3	3	3	7	5	5	4	8	3	13	6	3	5	3	3	6	5	4	3	7	6	10	7	5	6	8	5	6	7	5	4
ENSG00000196368	NUDT11			0.7	9	17	2			0.8	7	8	5	9	1		4	0.9	0.5	1	2	15		7	13		0.7		0.7	15	4	2	2	3	5	2		1			0.6	4	0.8		26	0.5	2	1	5	0.6	2	3	2	
ENSG00000196369	SRGAP2B		1	2	3	3	2	1	0.7	2	3	21	19	2	2	1	2	2	1	1	2	3	0.6	3	3		4	2	1	3	2		0.9	1	2	1		4	2	0.6	2	3	3	1	0.6	1	2	5	2	0.7	2	2	2	2
ENSG00000196371	FUT4	2	3	0.7	0.6	0.5	2	0.8	1	1	0.6	0.9	1	0.6	2	1	1	1	0.8	2	2	0.5		0.6	0.7	0.5	0.6	2	2	0.6	2	2	1	1	0.5	2		0.8	2	3	2	0.7	0.6	3	1	1	1	1	3	4	2	2	1	1
ENSG00000196372	ASB13	0.6	9	15	5	7	9	5	2	12	5	12	13	10	10	19	9	10	7	8	10	9	4	5	6	15	10	6	7	5	10	6	8	8	5	8	5	5	9	6	9	5	8	14	4	6	8	9	5	12	12	8	7	7
ENSG00000196376	SLC35F1				10	14	0.5	0.6			7	1	2	10	0.5		0.7	1		1	1	15	1	8	7					9				0.7	7	2		2	0.5		0.6	6		0.5	0.8	0.6	0.5	7		0.6		1		0.8
ENSG00000196378	ZNF34	2	2	2	3	3	5	2	1	5	3	11	10	4	5	3	7	6	2	5	7	4	2	3	4	2	5	3	3	3	7	2	7	5	3	6	2	4	3	2	5	3	4	3	6	5	8	8	2	3	6	6	4	5
ENSG00000196381	ZNF781			1	1	2	1	0.9		0.8	2	5	6	2	1	0.6	1	2		1	1	2	0.7	1	2			0.7		2	2		4	1	1	2		1	1		0.6	1		0.6	2	2	1	1		0.6	0.9	2	0.8	1
ENSG00000196387	ZNF140	3	2	3	2	2	2	1	0.7	3	2	4	4	2	2	2	3	3	2	2	4	2	1	2	2	2	2	2	3	2	4	2	5	4	2	3	1	2	3	2	2	2	2	3	4	5	2	3	3	2	3	4	3	2
ENSG00000196388	INCA1	5	3	3	3	3	4	3	0.8	4	3	4	4	3	4	3	6	5	2	5	5	3	2	3	3	2	3	4	4	3	6	2	4	5	2	5	3	3	6	3	3	3	3	5	44	6	3	5	3	5	4	6	4	2
ENSG00000196391	ZNF774		0.5	0.9	0.8	1	0.6			0.7	1	2	2	1	1		0.7		0.5		0.9	1	0.5	0.8	1		0.5		0.9	1		0.9	2	1	1	0.5	1	0.7		0.6		0.8	0.5	0.5	1	1	1			1	0.7	0.8	0.7	
ENSG00000196396	PTPN1	50	56	20	7	7	22	13	24	20	8	9	9	8	20	37	20	18	19	18	20	7	12	8	8	9	18	42	17	7	21	7	15	21	7	19	12	9	37	13	19	8	17	18	21	17	22	18	16	17	19	20	19	15
ENSG00000196405	EVL	25	3	6	15	20	6	6	12	10	17	32	32	24	6	8	9	6	6	7	15	21	4	15	18	12	7	11	8	19	11	5	29	14	18	6	2	12	28	7	6	15	9	13	8	9	4	8	3	5	7	14	8	6
ENSG00000196406	SPANXD																																												11									
ENSG00000196407	THEM5	1		0.9	3	4		1	1	1	2	2	2	4	0.7	3	0.8	0.5	3	0.5	2	4		3	2	2	92	1	3	1		0.7	6	1	2			3	0.9	2	0.7	2	73	1	2	0.6		3		0.5	1		2	0.8
ENSG00000196411	EPHB4	0.5	13	23	1	0.8	3	6	2	16	1		0.7	1	5	10	20	8	10	9	17	0.8	5	1	1	10	16	15	11	1	18	7	3	16	0.9	8	1	1	26	9	11	1	17	8	8	10	2	8	5	10	9	29	16	14
ENSG00000196415	PRTN3		2		0.5	0.8			7		0.7			1								1						2		0.5			0.8		0.5				8															
ENSG00000196417	ZNF765	2	2	2	0.7	0.5	0.7	0.5		1	0.6	0.8	1	0.6	0.8	0.8	1	1	0.8	0.9	2	0.5	0.5	0.6	0.8	0.5	1	1	1	0.6	2	0.9	1	2	0.5	1		0.8	1	1	1	0.6	0.9	1	2	1	0.8	1	1	1	1	1	1	1
ENSG00000196418	ZNF124	2	3	0.5	0.5	0.6	0.5	0.5		0.9		0.7	0.9	0.6	0.6	0.9	0.8	0.6	0.6	0.6	0.9	0.6		0.5	0.6		0.6	1	0.8		0.9	0.7		1		0.8		0.7	1	0.8	0.7	0.6	0.6	1	3	1		0.8	0.6	1	1	1	0.7	0.7
ENSG00000196419	XRCC6	127	125	83	33	45	63	55	35	67	35	51	49	45	61	43	78	70	73	72	74	43	46	33	41	35	76	67	66	39	79	32	67	58	31	69	61	32	74	57	66	35	75	63	146	60	70	65	81	67	70	78	73	59
ENSG00000196420	S100A5		0.6						0.5							0.5	0.6				0.7						0.6									0.6							0.5	0.6		2		0.5	0.9		0.5	0.6	0.7	
ENSG00000196421	LINC00176	3										6	9	0.6			0.6				0.7				0.5					0.6	0.8		2	0.6					0.6					0.5	2	0.5		0.7				0.6	0.5	
ENSG00000196422	PPP1R26	1	12	5	7	8	5	5	0.5	4	6	1	2	8	4	7	4	5	4	5	4	7	4	8	6	3	3	6	6	6	5	5	12	7	5	6	1	3	4	8	3	5	3	5	7	8	4	4	4	6	7	5	4	3
ENSG00000196427	NBPF4		1																																										1									
ENSG00000196428	TSC22D2	2	6	2	3	4	3	3	0.7	4	3	5	4	3	3	2	4	3	4	3	5	4	2	3	3	2	2	3	3	3	3	1	2	3	2	3	3	2	3	3	3	2	2	3	5	4	4	3	4	3	4	4	4	3
ENSG00000196431	CRYBA4		2																																										1									
ENSG00000196433	ASMT																				0.5												0.7																					
ENSG00000196436	NPIPB15	1	0.6	3	2	2	4	2	1	6	3	8	7	2	2	6	5	4	5	3	5	2	1	3	2	4	7	5	5	3	3	5	11	11	2	4	1	1	5	5	4	2	5	6	29	8	3	5	1	9	3	4	4	3
ENSG00000196437	ZNF569	2	2	1	2	2	1	0.9		1	2	3	3	2	1	0.8	1	1	0.5	1	1	2	0.8	2	2	0.5	0.6	0.9	0.7	2	1		2	1	1	1	0.9	2	0.9	0.7	1	2	0.6	0.7	5	2	1	1	1	0.5	1	1	0.9	1
ENSG00000196440	ARMCX4			4	2	3	3	1		3	2	4	4	3	2	1	3	4	0.9	3	4	3	0.7	2	3	0.6	1	2	2	2	8	1	6	4	2	3	0.6	1	2	2	2	2	2	2	1	5	3	4	1	2	3	4	3	2
